Q0 for BetAssociation   1
    0.0000E+00    0.1266E+01    0.2532E+01    0.4939E+01    0.4637E+01    0.4670E+01
Q0 for BetAssociation   2
    0.0000E+00    0.1000E+01    0.2000E+01    0.3873E+01    0.4000E+01    0.4359E+01
